,Unnamed: 0,dateandtime,air-temp-1.8m-2m,air-hum,air-temp-1m,soil-temp,rain,date_full,hour_full
5191,5191,25.11.2019. 22:40:00,4.5,92.3,4.8,7.3,0.0,25.11.2019  22:40:00,40
5192,5192,25.11.2019. 22:30:00,4.5,92.3,4.7,7.3,0.0,25.11.2019  22:30:00,30
5193,5193,25.11.2019. 22:20:00,4.5,92.3,4.8,7.3,0.0,25.11.2019  22:20:00,20
5194,5194,25.11.2019. 22:10:00,4.5,92.4,4.7,7.3,0.0,25.11.2019  22:10:00,10
5195,5195,25.11.2019. 22:00:00,4.4,92.4,4.7,7.3,0.0,25.11.2019  22:00:00,00
5196,5196,25.11.2019. 21:50:00,4.4,92.5,4.7,7.3,0.0,25.11.2019  21:50:00,50
5197,5197,25.11.2019. 21:40:00,4.4,92.5,4.7,7.3,0.0,25.11.2019  21:40:00,40
5198,5198,25.11.2019. 21:30:00,4.4,92.6,4.8,7.3,0.0,25.11.2019  21:30:00,30
5199,5199,25.11.2019. 21:20:00,4.4,92.6,4.8,7.3,0.0,25.11.2019  21:20:00,20
5200,5200,25.11.2019. 21:10:00,4.5,92.6,4.8,7.3,0.0,25.11.2019  21:10:00,10
5201,5201,25.11.2019. 21:00:00,4.6,92.7,4.8,7.3,0.0,25.11.2019  21:00:00,00
5202,5202,25.11.2019. 20:50:00,4.5,92.7,4.8,7.3,0.0,25.11.2019  20:50:00,50
5203,5203,25.11.2019. 20:40:00,4.6,92.7,4.8,7.3,0.0,25.11.2019  20:40:00,40
5204,5204,25.11.2019. 20:30:00,4.6,92.7,4.8,7.3,0.0,25.11.2019  20:30:00,30
5205,5205,25.11.2019. 20:20:00,4.6,92.8,4.8,7.3,0.0,25.11.2019  20:20:00,20
5206,5206,25.11.2019. 20:10:00,4.4,92.8,4.8,7.4,0.0,25.11.2019  20:10:00,10
5207,5207,25.11.2019. 20:00:00,4.5,92.8,4.8,7.3,0.0,25.11.2019  20:00:00,00
5208,5208,25.11.2019. 19:50:00,4.6,92.8,4.8,7.3,0.0,25.11.2019  19:50:00,50
5209,5209,25.11.2019. 19:40:00,4.5,92.8,4.8,7.3,0.0,25.11.2019  19:40:00,40
5210,5210,25.11.2019. 19:30:00,4.6,92.9,4.8,7.4,0.0,25.11.2019  19:30:00,30
5211,5211,25.11.2019. 19:20:00,4.5,92.8,4.7,7.3,0.0,25.11.2019  19:20:00,20
5212,5212,25.11.2019. 19:10:00,4.5,92.8,4.7,7.3,0.0,25.11.2019  19:10:00,10
5213,5213,25.11.2019. 19:00:00,4.5,92.8,4.7,7.3,0.0,25.11.2019  19:00:00,00
5214,5214,25.11.2019. 18:50:00,4.4,92.9,4.6,7.3,0.0,25.11.2019  18:50:00,50
5215,5215,25.11.2019. 18:40:00,4.4,92.8,4.6,7.3,0.0,25.11.2019  18:40:00,40
5216,5216,25.11.2019. 18:30:00,4.4,92.9,4.6,7.3,0.0,25.11.2019  18:30:00,30
5217,5217,25.11.2019. 18:20:00,4.4,92.8,4.6,7.4,0.0,25.11.2019  18:20:00,20
5218,5218,25.11.2019. 18:10:00,4.4,92.9,4.6,7.3,0.0,25.11.2019  18:10:00,10
5219,5219,25.11.2019. 18:00:00,4.3,92.8,4.6,7.4,0.0,25.11.2019  18:00:00,00
5220,5220,25.11.2019. 17:50:00,4.3,92.9,4.5,7.4,0.0,25.11.2019  17:50:00,50
5221,5221,25.11.2019. 17:40:00,4.3,92.9,4.5,7.4,0.0,25.11.2019  17:40:00,40
5222,5222,25.11.2019. 17:30:00,4.3,92.9,4.6,7.3,0.0,25.11.2019  17:30:00,30
5223,5223,25.11.2019. 17:20:00,4.3,93.0,4.5,7.4,0.0,25.11.2019  17:20:00,20
5224,5224,25.11.2019. 17:10:00,4.3,93.0,4.5,7.3,0.0,25.11.2019  17:10:00,10
5225,5225,25.11.2019. 17:00:00,4.3,93.1,4.5,7.4,0.0,25.11.2019  17:00:00,00
5226,5226,25.11.2019. 16:50:00,4.3,93.1,4.6,7.3,0.0,25.11.2019  16:50:00,50
5227,5227,25.11.2019. 16:40:00,4.3,93.2,4.6,7.3,0.0,25.11.2019  16:40:00,40
5228,5228,25.11.2019. 16:30:00,4.3,93.2,4.6,7.3,0.0,25.11.2019  16:30:00,30
5229,5229,25.11.2019. 16:20:00,4.3,93.3,4.6,7.4,0.0,25.11.2019  16:20:00,20
5230,5230,25.11.2019. 16:10:00,4.2,93.3,4.6,7.3,0.0,25.11.2019  16:10:00,10
5231,5231,25.11.2019. 16:00:00,4.3,93.4,4.6,7.3,0.0,25.11.2019  16:00:00,00
5232,5232,25.11.2019. 15:50:00,4.3,93.4,4.7,7.3,0.0,25.11.2019  15:50:00,50
5233,5233,25.11.2019. 15:40:00,4.4,93.5,4.8,7.3,0.0,25.11.2019  15:40:00,40
5234,5234,25.11.2019. 15:30:00,4.3,93.5,4.8,7.3,0.0,25.11.2019  15:30:00,30
5235,5235,25.11.2019. 15:20:00,4.3,93.6,4.8,7.3,0.0,25.11.2019  15:20:00,20
5236,5236,25.11.2019. 15:10:00,4.3,93.6,4.9,7.3,0.0,25.11.2019  15:10:00,10
5237,5237,25.11.2019. 15:00:00,4.3,93.7,5.0,7.4,0.0,25.11.2019  15:00:00,00
5238,5238,25.11.2019. 14:50:00,4.4,93.7,5.1,7.3,0.0,25.11.2019  14:50:00,50
5239,5239,25.11.2019. 14:40:00,4.4,93.7,5.1,7.3,0.0,25.11.2019  14:40:00,40
5240,5240,25.11.2019. 14:30:00,4.3,93.7,5.0,7.3,0.0,25.11.2019  14:30:00,30
5241,5241,25.11.2019. 14:20:00,4.1,93.7,4.8,7.3,0.0,25.11.2019  14:20:00,20
5242,5242,25.11.2019. 14:10:00,4.0,93.7,4.8,7.3,0.0,25.11.2019  14:10:00,10
5243,5243,25.11.2019. 14:00:00,4.1,93.8,4.9,7.3,0.0,25.11.2019  14:00:00,00
5244,5244,25.11.2019. 13:50:00,4.1,93.8,4.8,7.3,0.0,25.11.2019  13:50:00,50
5245,5245,25.11.2019. 13:40:00,4.0,93.8,4.8,7.3,0.0,25.11.2019  13:40:00,40
5246,5246,25.11.2019. 13:30:00,4.0,93.8,4.6,7.3,0.0,25.11.2019  13:30:00,30
5247,5247,25.11.2019. 13:20:00,3.9,93.8,4.5,7.3,0.0,25.11.2019  13:20:00,20
5248,5248,25.11.2019. 13:10:00,3.9,93.8,4.5,7.3,0.0,25.11.2019  13:10:00,10
5249,5249,25.11.2019. 13:00:00,3.8,93.8,4.6,7.3,0.0,25.11.2019  13:00:00,00
5250,5250,25.11.2019. 12:50:00,3.7,93.8,4.6,7.3,0.0,25.11.2019  12:50:00,50
5251,5251,25.11.2019. 12:40:00,3.8,93.8,4.5,7.3,0.0,25.11.2019  12:40:00,40
